Date,Title,URL
2019_04_05,"GLOBAL MARKETS-Asia shares sit on weekly gains, await U.S. jobs test",https://www.yahoo.com/news/global-markets-asia-shares-sit-002855712.html
2019_04_05,FOREX-Dollar hits 3-week high vs yen on trade optimism; US jobs report in focus,https://www.yahoo.com/news/forex-dollar-hits-3-week-005410669.html
2019_04_08,"GLOBAL MARKETS-Asia shares underpinned by U.S. job news, China stimulus",https://www.yahoo.com/news/global-markets-asia-shares-underpinned-002704040.html
2019_04_08,"FOREX-Dollar holds modest gains after U.S. jobs report, Brexit in focus",https://www.yahoo.com/news/forex-dollar-holds-modest-gains-005028553.html
2019_04_08,GLOBAL MARKETS-Asia shares at 7-mth peak as China talks stimulus,https://www.yahoo.com/news/global-markets-asia-shares-7-020441709.html
2019_04_09,FOREX-Dollar sags as commodity currencies draw support from crude oil surge,https://www.yahoo.com/news/forex-dollar-sags-commodity-currencies-001806059.html
2019_04_09,"GLOBAL MARKETS-Asian shares held back by cautious mood, oil surges",https://www.yahoo.com/news/global-markets-asian-shares-held-010953739.html
2019_04_10,"Sevilla, Betis say La Liga late to international marketing",https://www.yahoo.com/news/sevilla-betis-la-liga-international-marketing-184619698.html
2019_04_10,"FOREX-Yen holds gains on U.S.-Europe trade tension, Brexit summit in focus",https://www.yahoo.com/news/forex-yen-holds-gains-u-004859414.html
2019_04_11,"GLOBAL MARKETS-Asian shares pause near 8-mth high, dollar weakens",https://www.yahoo.com/news/global-markets-asian-shares-pause-004049754.html
2019_04_11,"FOREX-Fed minutes weigh on dollar, pound numb to Brexit extension",https://www.yahoo.com/news/forex-fed-minutes-weigh-dollar-010049747.html
2019_04_12,GLOBAL MARKETS-Asian shares tread water amid mixed growth signals,https://www.yahoo.com/news/global-markets-asian-shares-tread-010346473.html
2019_04_13,Take Five: Wall Street calling! World market themes for the week ahead,https://finance.yahoo.com/news/five-wall-street-calling-world-market-themes-week-012852236--sector.html
2019_04_15,"GLOBAL MARKETS-Asian shares supported by global growth hopes, eyes on earnings",https://www.yahoo.com/news/global-markets-asian-shares-supported-005355705.html
2019_04_15,FOREX-Yen near this year's lows as risk appetite improves,https://www.yahoo.com/news/forex-yen-near-years-lows-010629904.html
2019_04_16,GLOBAL MARKETS-Asia stocks hover below 9-mth peak after Wall Street stalls,https://www.yahoo.com/news/global-markets-asia-stocks-hover-004041112.html
2019_04_16,"FOREX-Major currencies tread water ahead of euro zone, China data",https://www.yahoo.com/news/forex-major-currencies-tread-water-005539268.html
2019_04_17,"GLOBAL MARKETS-Asia holds breath for China data dump, NZ$ slides",https://www.yahoo.com/news/global-markets-asia-holds-breath-002236289.html
2019_04_17,FOREX-Euro on backfoot after report of dovish ECB views; China data awaited,https://www.yahoo.com/news/forex-euro-backfoot-report-dovish-003100793.html
2019_04_18,"GLOBAL MARKETS-Asian shares edge up to 9-mth high, European, Japan PMIs awaited",https://www.yahoo.com/news/global-markets-asian-shares-edge-003526082.html
2019_04_18,"FOREX-Euro buoyant on improved economic views, awaits euro zone PMI",https://www.yahoo.com/news/forex-euro-buoyant-improved-economic-003851865.html
2019_04_19,"RPT-COLUMN-U.S. economy hits soft patch, putting Fed on alert: Kemp",https://www.yahoo.com/news/rpt-column-u-economy-hits-010000176.html
2019_04_22,"GLOBAL MARKETS-Asia stocks firm, crude hits 5-mth high on Iran sanctions report",https://www.yahoo.com/news/global-markets-asia-stocks-firm-003822282.html
2019_04_22,FOREX-Dollar edges up in thin post-holiday trade after positive U.S. data,https://www.yahoo.com/news/forex-dollar-edges-thin-post-004323044.html
2019_04_22,"GLOBAL MARKETS-Asia stocks firm, oil hits 5-mth peak on Iran sanctions report",https://www.yahoo.com/news/global-markets-asia-stocks-firm-021222817.html
2019_04_23,FOREX-Dollar little changed in thin post-holiday trade,https://www.yahoo.com/news/forex-dollar-little-changed-thin-005522494.html
2019_04_23,GLOBAL MARKETS-Asian shares steady after Easter weekend; oil hits 2019 highs,https://www.yahoo.com/news/global-markets-asian-shares-steady-010306581.html
2019_04_24,FOREX-Dollar hovers near 22-month peak buoyed by strong U.S. data,https://www.yahoo.com/news/forex-dollar-hovers-near-22-003442084.html
2019_04_25,GLOBAL MARKETS-Asian shares dip; euro weighed by sagging German business morale,https://www.yahoo.com/news/global-markets-asian-shares-dip-010223770.html
2019_04_25,"FOREX-Euro pressured by German growth worries, dollar holds firm tone",https://www.yahoo.com/news/forex-euro-pressured-german-growth-010458269.html
2019_04_26,"FOREX-Dollar hovers near 2-year high, U.S. GDP awaited",https://www.yahoo.com/news/forex-dollar-hovers-near-2-001539421.html
2019_04_26,"GLOBAL MARKETS-Asia shares subdued, dollar pins hopes on US GDP",https://www.yahoo.com/news/global-markets-asia-shares-subdued-002135288.html
2019_04_27,Take Five: Dollar darling. World markets themes for the week ahead,https://finance.yahoo.com/news/five-dollar-darling-world-markets-themes-week-ahead-010329732--finance.html
2019_04_29,FOREX-Dollar becalmed as Japan takes an extended break,https://www.yahoo.com/news/forex-dollar-becalmed-japan-takes-005248446.html
2019_04_29,"GLOBAL MARKETS-Asian shares rise on strong U.S. GDP, eyes on Fed, China",https://www.yahoo.com/news/global-markets-asian-shares-rise-010330329.html
2019_04_30,FOREX-Dollar awaits China data to gauge global growth pulse,https://www.yahoo.com/news/forex-dollar-awaits-china-data-000107711.html
2019_04_30,"GLOBAL MARKETS-Asian shares dip as investors await China data, Fed",https://www.yahoo.com/news/global-markets-asian-shares-dip-005245252.html
2019_04_31,"GLOBAL MARKETS-Asia lifted as Wall St climbs on trade developments, pound sags",https://www.yahoo.com/news/global-markets-asia-lifted-wall-003618607.html
2019_04_31,"REFILE-FOREX-Yuan, Australian dollar gain on upbeat China factory survey",https://www.yahoo.com/news/forex-yuan-australian-currencies-gain-005529188.html
2019_05_02,GLOBAL MARKETS-Asian shares trade sideways as investors await fresh cues,https://www.yahoo.com/news/global-markets-asian-shares-trade-011256508.html
2019_05_03,FOREX-Dollar gets yield support into payrolls test,https://www.yahoo.com/news/forex-dollar-gets-yield-support-001902782.html
2019_05_03,GLOBAL MARKETS-Asian markets calm as investors await U.S. jobs report,https://www.yahoo.com/news/global-markets-asian-markets-calm-010652862.html
2019_05_06,"FOREX-Yen firms, yuan falls as Trump China tariff threat jolts markets",https://www.yahoo.com/news/forex-yen-firms-yuan-falls-001833783.html
2019_05_06,GLOBAL MARKETS-Asian shares turn south after Trump vows tariff hike,https://www.yahoo.com/news/global-markets-asian-shares-turn-002439229.html
2019_05_06,"FOREX-Yen firms, yuan falls as Trump escalates China trade war",https://www.yahoo.com/news/forex-yen-firms-yuan-falls-021029137.html
2019_05_08,"GLOBAL MARKETS-Stocks slip, bonds rally as U.S.-China trade fears grow",https://www.yahoo.com/news/global-markets-stocks-slip-bonds-002724652.html
2019_05_08,FOREX-Yen edges up to highest since late March on growing trade worries,https://www.yahoo.com/news/forex-yen-edges-highest-since-011056409.html
2019_05_09,FOREX-Dollar hovers near 6-week low vs yen as U.S.-China trade talks awaited,https://www.yahoo.com/news/forex-dollar-hovers-near-6-005714466.html
2019_05_10,GLOBAL MARKETS-Asian shares near 2-month lows ahead of looming U.S. tariff hike,https://www.yahoo.com/news/global-markets-asian-shares-near-003750860.html
2019_05_10,"FOREX-Safe-haven yen, Swiss franc stand tall as trade tensions mount",https://www.yahoo.com/news/forex-safe-haven-yen-swiss-004353672.html
2019_05_10,‘Detective Pikachu’ full movie leak is an insanely clever marketing stunt,https://www.yahoo.com/news/detective-pikachu-full-movie-leak-010355257.html
2019_05_13,"FOREX-Yen gains but yuan, Aussie dip as U.S.-China trade war escalates",https://www.yahoo.com/news/forex-yen-gains-yuan-aussie-001320648.html
2019_05_13,"REFILE-GLOBAL MARKETS-S&P stock futures fall, Asian stocks slip as U.S.-China trade tensions simmer",https://www.yahoo.com/news/global-markets-p-stock-futures-004239546.html
2019_05_13,"GLOBAL MARKETS-Stocks, yuan fall as U.S.-China seen deadlocked in trade talks",https://www.yahoo.com/news/global-markets-stocks-yuan-fall-021125593.html
2019_05_14,GLOBAL MARKETS-Asian shares extend losses as US-China trade war heats up,https://www.yahoo.com/news/global-markets-asian-shares-extend-003401997.html
2019_05_14,FOREX-China's offshore yuan weakest since December after Beijing adds tariffs,https://www.yahoo.com/news/forex-chinas-offshore-yuan-weakest-010225612.html
2019_05_14,"China retaliates on tariffs, stock markets go into a slide",https://www.yahoo.com/news/companies-await-china-retaliation-weaker-055820331.html
2019_05_15,GLOBAL MARKETS-Asia stocks wobble near 3-1/2-mth low as trade worries linger,https://www.yahoo.com/news/global-markets-asia-stocks-wobble-004629284.html
2019_05_15,"FOREX-Dollar firm, Aussie pressured before Chinese, European data",https://www.yahoo.com/news/forex-dollar-firm-aussie-pressured-005727935.html
2019_05_16,FOREX-Euro bounces on expectations Trump will delay auto tariffs,https://www.yahoo.com/news/forex-euro-bounces-expectations-trump-003253126.html
2019_05_16,GLOBAL MARKETS-Asian shares win reprieve as Trump seen delaying auto tariffs,https://www.yahoo.com/news/global-markets-asian-shares-win-010526892.html
2019_05_17,"FOREX-Dollar supported by strong U.S. data, higher Treasury yields",https://www.yahoo.com/news/forex-dollar-supported-strong-u-001144170.html
2019_05_17,GLOBAL MARKETS-Asian shares struggle for footing after tough week,https://www.yahoo.com/news/global-markets-asian-shares-struggle-002008196.html
2019_05_20,"FOREX-Australian dollar gains after election surprise, yen slips",https://www.yahoo.com/news/forex-australian-dollar-gains-election-010306336.html
2019_05_20,GLOBAL MARKETS-Asian shares steady after steep losses; Saudi comments lift oil,https://www.yahoo.com/news/global-markets-asian-shares-steady-011335201.html
2019_05_21,"POLL-Low rates to underpin, not revive, Canada's housing market",https://www.yahoo.com/news/poll-low-rates-underpin-not-000500716.html
2019_05_21,"FOREX-Dollar holds near 2-1/2-week peak on higher yields, trade tensions",https://www.yahoo.com/news/forex-dollar-holds-near-2-004740787.html
2019_05_21,REFILE-GLOBAL MARKETS-Asian shares near 4-month lows on Huawei fallout fears,https://www.yahoo.com/news/global-markets-asian-shares-near-011405472.html
2019_05_22,"FOREX-Dollar hovers near 3-1/2-week high, supported by higher U.S. yields",https://www.yahoo.com/news/forex-dollar-hovers-near-3-005809829.html
2019_05_22,GLOBAL MARKETS-Asia stocks wobble as trade fears overshadow Huawei reprieve,https://www.yahoo.com/news/global-markets-asia-stocks-wobble-005850710.html
2019_05_23,GLOBAL MARKETS-Asia feels chill from Sino-U.S. tech cold war,https://www.yahoo.com/news/global-markets-asia-feels-chill-002626570.html
2019_05_23,"FOREX-Yen advances as trade woes, Brexit concerns shake investor confidence",https://www.yahoo.com/news/forex-yen-advances-trade-woes-004748254.html
2019_05_24,"FOREX-Dollar steady after coming off 2-yr high, pressured by lower U.S. yields",https://www.yahoo.com/news/forex-dollar-steady-coming-off-011233113.html
2019_05_24,GLOBAL MARKETS-Asian shares at 4-mth low on deepening U.S.-China trade war,https://www.yahoo.com/news/global-markets-asian-shares-4-011338116.html
2019_05_25,Authorities raid 247 Colorado homes growing black market pot,https://www.yahoo.com/news/authorities-raid-247-colorado-homes-growing-black-market-192443465.html
2019_05_27,"GLOBAL MARKETS-Asia stocks steady, euro little moved as EU vote shows limited gains by nationalists",https://www.yahoo.com/news/global-markets-asia-stocks-steady-003038724.html
2019_05_27,FOREX-Euro holds steady after EU vote shows pro-Europe parties cling to majority,https://www.yahoo.com/news/forex-euro-holds-steady-eu-004402802.html
2019_05_28,"FOREX-Dollar nudges up, euro's post-EU vote bounce proves short-lived",https://www.yahoo.com/news/forex-dollar-nudges-euros-post-013100266.html
2019_05_28,"FOREX-Dollar ticks up, euro's post-EU vote bounce proves brief",https://www.yahoo.com/news/forex-dollar-ticks-euros-post-030421135.html
2019_05_29,"GLOBAL MARKETS-Asian shares falter, bonds rally on global growth fears",https://www.yahoo.com/news/global-markets-asian-shares-falter-005220083.html
2019_05_29,"FOREX-Dollar holds up on trade, European political worries; U.S. yields fall",https://www.yahoo.com/news/forex-dollar-holds-trade-european-011712530.html
2019_05_30,"GLOBAL MARKETS-Asia stocks sag, bonds rally as trade war fears persist",https://www.yahoo.com/news/global-markets-asia-stocks-sag-005206999.html
2019_05_30,"FOREX-Dollar hovers close to 2-year peak on trade-war, growth worries",https://www.yahoo.com/news/forex-dollar-hovers-close-2-011740762.html
2019_05_31,GLOBAL MARKETS-Asia stocks sunk as Trump fires new trade salvo,https://www.yahoo.com/news/global-markets-asia-stocks-sunk-003636087.html
2019_05_31,"FOREX-Mexican peso tumbles as Trump jolts markets with new tariffs, yen gains",https://www.yahoo.com/news/forex-mexican-peso-tumbles-trump-004741576.html
2019_05_31,"GLOBAL MARKETS-Shares reel, bonds surge as Trump stokes recession risks",https://www.yahoo.com/news/global-markets-shares-reel-bonds-011318206.html
2019_06_03,"GLOBAL MARKETS-U.S. stock futures, oil slide as trade wars stoke global recession fears",https://www.yahoo.com/news/global-markets-u-stock-futures-005013418.html
2019_06_03,"FOREX-Yen hits more than four-month high on trade-war, growth worries",https://www.yahoo.com/news/forex-yen-hits-more-four-012825710.html
2019_06_04,FOREX-Dollar on defensive as U.S. bonds surge on Fed rate cut prospects,https://www.yahoo.com/news/forex-dollar-defensive-u-bonds-003527698.html
2019_06_05,FOREX-Dollar hovers near 7-week low as Fed officials open door for rate cut,https://www.yahoo.com/news/forex-dollar-hovers-near-7-011049437.html
2019_06_05,GLOBAL MARKETS-Asian shares catch Wall Street's Fed cheer; dollar remains weak,https://www.yahoo.com/news/global-markets-asian-shares-catch-012301804.html
2019_06_06,GLOBAL MARKETS-Asia markets cautious as Trump presses Mexico on trade,https://www.yahoo.com/news/global-markets-asia-markets-cautious-002452938.html
2019_06_06,FOREX-Yen edges up on U.S.-Mexico trade woes; ECB in focus,https://www.yahoo.com/news/forex-yen-edges-u-mexico-004728266.html
2019_06_12,"GLOBAL MARKETS-Asia shares on guard as Trump tilts at China, Fed",https://www.yahoo.com/news/global-markets-asia-shares-guard-003309262.html
2019_06_12,FOREX-Dollar near 11-week low on Fed easing bets,https://www.yahoo.com/news/forex-dollar-near-11-week-004412433.html
2019_06_13,"UPDATE 1-U.S. commodities regulator sees market risk from climate change, urges action",https://www.yahoo.com/news/1-u-commodities-regulator-sees-000417998.html
2019_06_13,"FOREX-Dollar pulls away from 11-week lows as euro, commodity currencies sag",https://www.yahoo.com/news/forex-dollar-pulls-away-11-002314340.html
2019_06_13,"GLOBAL MARKETS-Asian stocks subdued, oil near 5-month low on U.S. inventory build",https://www.yahoo.com/news/global-markets-asian-stocks-subdued-010040991.html
2019_06_14,REFILE-FOREX-Dollar set for weekly gain before Fed meeting,https://www.yahoo.com/news/forex-dollar-set-weekly-gain-004426591.html
2019_06_14,GLOBAL MARKETS-Asia stocks steady after oil surge lifts Wall Street,https://www.yahoo.com/news/global-markets-asia-stocks-steady-005925964.html
2019_06_17,FOREX-Dollar holds near 2-week high after strong U.S. retail data,https://www.yahoo.com/news/forex-dollar-holds-near-2-004951901.html
2019_06_17,"GLOBAL MARKETS-Asian shares wobble on trade, political tensions; focus turns to Fed meet",https://www.yahoo.com/news/global-markets-asian-shares-wobble-014413509.html
2019_06_18,"REFILE-GLOBAL MARKETS-Asia stocks capped ahead of Fed, oil on defensive",https://www.yahoo.com/news/global-markets-asia-stocks-capped-003815908.html
2019_06_18,"FOREX-Pound at 5-1/2-month low as Johnson leads, Aussie vulnerable",https://www.yahoo.com/news/forex-pound-5-1-2-005858252.html
2019_06_19,"GLOBAL MARKETS-Asian shares jump on Fed rate fever, trade war hope",https://www.yahoo.com/news/global-markets-asian-shares-jump-003030671.html
2019_06_19,FOREX-Dollar near 2-week high before Fed as dovish ECB supports,https://www.yahoo.com/news/forex-dollar-near-2-week-003527438.html
2019_06_21,FOREX-Dollar on course for weekly loss as Fed joins rate cut camp,https://www.yahoo.com/news/forex-dollar-course-weekly-loss-005143791.html
2019_06_21,GLOBAL MARKETS-Asian stocks fail to catch Wall St's Fed cheer as trade angst dominates,https://www.yahoo.com/news/global-markets-asian-stocks-fail-010429512.html
2019_06_22,Facebook Co-Founder Calls Its Cryptocurrency Plans ‘Frightening’,https://www.yahoo.com/tech/facebook-co-founder-calls-cryptocurrency-015121232.html
2019_06_24,"GLOBAL MARKETS-Asian stocks subdued, oil rises on U.S.-Iran tensions",https://www.yahoo.com/news/global-markets-asian-stocks-subdued-011336078.html
2019_06_24,Police officer fatally shot at Missouri food market,https://www.yahoo.com/news/police-officer-fatally-shot-missouri-014947007.html
2019_06_25,GLOBAL MARKETS-Dollar falls with yields as more Fed talk awaited,https://www.yahoo.com/news/global-markets-dollar-falls-yields-004030206.html
2019_06_25,"FOREX-Dollar weighed by Fed prospects; Swiss franc, gold shine on geopolitics",https://www.yahoo.com/news/forex-dollar-weighed-fed-prospects-011851423.html
2019_06_26,GLOBAL MARKETS-Asia stocks slip after Fed tempers aggressive rate cut expectations,https://www.yahoo.com/news/global-markets-asia-stocks-slip-003716466.html
2019_06_26,FOREX -Dollar inches higher after Fed curbs dovish enthusiasm,https://www.yahoo.com/news/forex-dollar-inches-higher-fed-011613711.html
2019_06_27,GLOBAL MARKETS-Asian shares going nowhere as G20 looms large,https://www.yahoo.com/news/global-markets-asian-shares-going-004349345.html
2019_06_27,"FOREX-Dollar holds gains vs yen, jitters prevail ahead of G20",https://www.yahoo.com/news/forex-dollar-holds-gains-vs-013134183.html
2019_06_28,"FOREX-Dollar holds steady, markets edgy ahead of Trump-Xi talks at G20",https://www.yahoo.com/news/forex-dollar-holds-steady-markets-003341750.html
2019_07_01,"FOREX-Yen slides, yuan rises as U.S.-China trade truce lifts risk appetite",https://www.yahoo.com/news/forex-yen-slides-yuan-rises-000057483.html
2019_07_01,"CORRECTED-FOREX-Yen falls, yuan gains as U.S.-China trade truce lifts risk appetite",https://www.yahoo.com/news/forex-yen-falls-yuan-gains-015459698.html
2019_07_02,FOREX-Australian dollar defies broader risk rally as RBA cut looms,https://www.yahoo.com/news/forex-australian-dollar-defies-broader-004732602.html
2019_07_02,GLOBAL MARKETS-Asian shares cautious as weak manufacturing data stoke growth worries,https://www.yahoo.com/news/global-markets-asian-shares-cautious-014031812.html
2019_07_03,"FOREX-Dollar hobbled by lower U.S. yields, pound sags on dovish BoE",https://www.yahoo.com/news/forex-dollar-hobbled-lower-u-005924344.html
2019_07_03,GLOBAL MARKETS-Asian shares subdued as trade enthusiasm ebbs,https://www.yahoo.com/news/global-markets-asian-shares-subdued-011158232.html
2019_07_03,"Global stock markets, bonds rally in expectation of rate cuts",https://finance.yahoo.com/news/asian-shares-subdued-trade-enthusiasm-011348841.html
2019_07_03,Cuba studying cryptocurrency as part of economic crisis measures,https://www.yahoo.com/news/cuba-studying-cryptocurrency-part-economic-014614817.html
2019_07_04,Australia senate backs $110 billion tax cut plan to boost economy,https://www.yahoo.com/news/australian-government-set-secure-support-002247183.html
2019_07_04,FOREX-Dollar on back foot over expectations a Fed rate cut is coming,https://www.yahoo.com/news/forex-dollar-back-foot-over-003931488.html
2019_07_04,RPT-COLUMN-Global economy heading for trouble as manufacturing and construction shrink: Kemp,https://www.yahoo.com/news/rpt-column-global-economy-heading-010000172.html
2019_07_04,GLOBAL MARKETS-Stocks rally again on expected Fed rate cuts; euro on defensive,https://www.yahoo.com/news/global-markets-stocks-rally-again-012039379.html
2019_07_05,GLOBAL MARKETS-Asian shares near 2-month highs ahead of U.S. payrolls,https://www.yahoo.com/news/global-markets-asian-shares-near-005534529.html
2019_07_05,FOREX-Dollar steady as market braces for U.S. jobs report,https://www.yahoo.com/news/forex-dollar-steady-market-braces-010526475.html
2019_07_05,Samsung predicts 56% drop in 2Q profit on weak chip market,https://www.yahoo.com/news/samsung-predicts-56-drop-2q-010241657.html
2019_07_08,GLOBAL MARKETS-Asian shares subdued on dampened U.S. rate cut expectations,https://www.yahoo.com/news/global-markets-asian-shares-subdued-004158870.html
2019_07_08,"FOREX-Dollar near 3-week high, US job gains weaken case for large Fed cut",https://www.yahoo.com/news/forex-dollar-near-3-week-011051032.html
2019_07_08,GLOBAL MARKETS-Asian shares fall as bets off on sharp U.S. rate cuts,https://www.yahoo.com/news/global-markets-asian-shares-fall-025755117.html
2019_07_09,FOREX-Dollar regains footing as bets on aggressive U.S. rate cuts fade,https://www.yahoo.com/news/forex-dollar-regains-footing-bets-004445983.html
2019_07_09,Trump aims to shake up kidney care market,https://www.yahoo.com/news/trump-aims-shake-kidney-care-004758717.html
2019_07_09,GLOBAL MARKETS-Asian stocks hobbled by fading expectations for aggressive Fed rate cut,https://www.yahoo.com/news/global-markets-asian-stocks-hobbled-011148064.html
2019_07_10,GLOBAL MARKETS-Asia cautious as everything rides on dovish Powell,https://www.yahoo.com/news/global-markets-asia-cautious-everything-003017232.html
2019_07_10,FOREX-Dollar edges up as U.S. yields rise on pared bets for deep rate cuts,https://www.yahoo.com/news/forex-dollar-edges-u-yields-004124425.html
2019_07_11,FOREX-Dollar soft after Powell bolsters Fed rate cut bets,https://www.yahoo.com/news/forex-dollar-soft-powell-bolsters-002535234.html
2019_07_11,"GLOBAL MARKETS-Asia stocks rise, dollar sags as Fed chair sets stage for rate cut",https://www.yahoo.com/news/global-markets-asia-stocks-rise-002951760.html
2019_07_12,FOREX-Dollar steadies as strong U.S. inflation tempers chance of aggressive Fed rate cut,https://www.yahoo.com/news/forex-dollar-steadies-strong-u-002655470.html
2019_07_12,GLOBAL MARKETS-Asian shares ease as Trump rekindles Sino-U.S. trade tensions,https://www.yahoo.com/news/global-markets-asian-shares-ease-011257260.html
2019_07_15,FOREX-Dollar marks time ahead of key Chinese economic data,https://www.yahoo.com/news/forex-dollar-marks-time-ahead-001736576.html
2019_07_15,"GLOBAL MARKETS-Asian shares, dollar brace for China GDP",https://www.yahoo.com/news/global-markets-asian-shares-dollar-003604920.html
2019_07_15,GLOBAL MARKETS-Asian shares pull ahead after encouraging Chinese data,https://www.yahoo.com/news/global-markets-asian-shares-pull-033114720.html
2019_07_15,FOREX-Australian dollar strengthens on encouraging Chinese data,https://www.yahoo.com/news/forex-australian-dollar-strengthens-encouraging-033205493.html
2019_07_16,"FOREX-Sterling struggles on Brexit worries, weighs on euro",https://www.yahoo.com/news/forex-sterling-struggles-brexit-worries-004136529.html
2019_07_16,Digital currency battle shows Facebook lobbying falling flat,https://www.yahoo.com/news/digital-currency-battle-shows-facebook-010116422.html
2019_07_17,FOREX-Dollar firm on upbeat U.S. data; pound and euro hit the skids,https://www.yahoo.com/news/forex-dollar-firm-upbeat-u-002605452.html
2019_07_17,"GLOBAL MARKETS-Asia shares slip, dollar gains as sterling slides",https://www.yahoo.com/news/global-markets-asia-shares-slip-002950546.html
2019_07_18,House where Manson followers murdered 2 is on the market,https://www.yahoo.com/news/house-where-manson-followers-murdered-143455321.html
2019_07_18,"FOREX-Dollar held back by lower U.S. yields, rebound in pound",https://www.yahoo.com/news/forex-dollar-held-back-lower-003655376.html
2019_07_18,"GLOBAL MARKETS-Stocks wobble, bond yields fall on earnings woes, trade worries",https://www.yahoo.com/news/global-markets-stocks-wobble-bond-012052870.html
2019_07_19,"GLOBAL MARKETS-Asia stocks gain, dollar sags as Fed reinforces rate cut expectations",https://www.yahoo.com/news/global-markets-asia-stocks-gain-011152602.html
2019_07_19,FOREX-Dollar under pressure after Fed fuels bets on large rate cut,https://www.yahoo.com/news/forex-dollar-under-pressure-fed-012144033.html
2019_07_21,Soccer-Emery happy to be patient in transfer market,https://www.yahoo.com/news/soccer-emery-happy-patient-transfer-024442875.html
2019_07_22,FOREX-Dollar clings to gains as Gulf tensions bolster safe-haven bid,https://www.yahoo.com/news/forex-dollar-clings-gains-gulf-005141380.html
2019_07_23,"GLOBAL MARKETS-Easing hopes prop up global stocks, pound sags as Britain eyes new PM",https://www.yahoo.com/news/global-markets-easing-hopes-prop-002331047.html
2019_07_23,FOREX-Sterling on back foot due to growing concern about no-deal Brexit,https://www.yahoo.com/news/forex-sterling-back-foot-due-003538528.html
2019_07_23,Body found behind cooler at Iowa supermarket was employee who vanished 10 years ago,https://www.yahoo.com/news/body-found-behind-cooler-iowa-005625771.html
2019_07_23,Suit seeking $1.2B says Ford falsified F-150 fuel economy tests,https://finance.yahoo.com/news/suit-seeking-1-2b-says-011529051.html
2019_07_24,FOREX-Euro hits 2-month low as markets wait to gauge ECB's policy stance,https://www.yahoo.com/news/forex-euro-hits-2-month-003944561.html
2019_07_24,GLOBAL MARKETS-Asia stocks cautious on trade talks; euro under pressure,https://www.yahoo.com/news/global-markets-asia-stocks-cautious-004540835.html
2019_07_25,"GLOBAL MARKETS-Asian shares dither ahead of ECB outcome, euro near 2-mth lows",https://www.yahoo.com/news/global-markets-asian-shares-dither-005534542.html
2019_07_25,FOREX-Euro stuck near two-month low as markets brace for dovish ECB,https://www.yahoo.com/news/forex-euro-stuck-near-two-005540478.html
2019_07_26,"GLOBAL MARKETS-Asian shares dip on mixed U.S. earnings, euro off 2-yr low as ECB holds",https://www.yahoo.com/news/global-markets-asian-shares-dip-004548176.html
2019_07_26,Trump celebrates Fox News poll on economy but ignores less favorable parts of survey,https://www.yahoo.com/news/trump-celebrates-fox-news-poll-170933646.html
2019_07_26,"FOREX-Dollar near 2-week high, euro steady as traders temper rate cut views",https://www.yahoo.com/news/forex-dollar-near-2-week-010341796.html
2019_07_29,GLOBAL MARKETS-Asian shares guarded as investors count down to Fed,https://www.yahoo.com/news/global-markets-asian-shares-guarded-002730906.html
2019_07_29,FOREX-Dollar near 2-month top after U.S. GDP boosts yield appeal,https://www.yahoo.com/news/forex-dollar-near-2-month-010047630.html
2019_07_29,"GLOBAL MARKETS-Asian shares drift into trade talks, Fed test",https://www.yahoo.com/news/global-markets-asian-shares-drift-022521403.html
2019_07_30,"FOREX-Yen trades near three-week low before BOJ, Fed meetings",https://www.yahoo.com/news/forex-yen-trades-near-three-002602965.html
2019_07_30,"GLOBAL MARKETS-Asia stocks higher ahead of Fed, pound pressured by fresh Brexit pain",https://www.yahoo.com/news/global-markets-asia-stocks-higher-011933246.html
2019_07_31,RPT-UPDATE 1-China will boost economy but won't use property market for stimulus-Politburo,https://www.yahoo.com/news/rpt-1-china-boost-economy-001255122.html
2019_07_31,"GLOBAL MARKETS-Asian shares at 6-week low on trade worry, pound under pressure",https://www.yahoo.com/news/global-markets-asian-shares-defensive-005524833.html
2019_07_31,"FOREX-Dollar steady as markets await Fed verdict, pound struggles",https://www.yahoo.com/news/forex-dollar-steady-markets-await-010107383.html
2019_08_01,FOREX-Dollar hits 2-year high vs euro as Powell rules out prolonged easing cycle,https://www.yahoo.com/news/forex-dollar-hits-2-high-004039293.html
2019_08_01,"GLOBAL MARKETS-Asian shares falter, dollar jumps as Powell dampens hopes for more rate cuts",https://www.yahoo.com/news/global-markets-asian-shares-falter-004201153.html
2019_08_02,FOREX-Yen surges after Trump trade salvo wipes out dollar rally,https://www.yahoo.com/news/forex-yen-surges-trump-trade-005126314.html
2019_08_02,"GLOBAL MARKETS-Trump's tariffs jolt global stocks, lift safe-haven assets",https://www.yahoo.com/news/global-markets-trumps-tariffs-jolt-010716543.html
2019_08_05,GLOBAL MARKETS-Asian shares hit 2-mth lows as escalating Sino-U.S. trade row unnerves markets,https://www.yahoo.com/news/global-markets-asian-shares-hit-005135498.html
2019_08_05,"FOREX-Offshore yuan falls to record low, yen firm on intensifying trade frictions",https://www.yahoo.com/news/forex-offshore-yuan-falls-record-011129237.html
2019_08_06,GLOBAL MARKETS-Global stocks deepen losses as U.S. brands China currency manipulator,https://www.yahoo.com/news/global-markets-global-stocks-deepen-001054406.html
2019_08_06,GLOBAL MARKETS-Stocks deepen losses as U.S. puts yuan in trade war crosshairs,https://www.yahoo.com/news/global-markets-stocks-deepen-losses-005913705.html
